id,title,adult,genres,original_language,popularity,release_date,runtime,vote_average,vote_count,actors,director,keywords,release_year,num_genres,main_genre,num_actors,main_actor,rounded_averages,log_vote_count,log_popularity,log_runtime
296100,The Night Before,False,"['Comedy', 'Adventure', 'Fantasy']",en,19.204,2015-11-20,101,6.093,1598,"['Joseph Gordon-Levitt', 'Seth Rogen', 'Anthony Mackie', 'Lizzy Caplan']",Jonathan Levine,"['new york city', 'holiday', 'christmas party', 'male friendship', 'hanukkah', 'drugs', 'childhood friends', 'christmas music', 'christmas']",2015,3,Comedy,4,Joseph Gordon-Levitt,6.1,7.377133712833954,3.005880604605806,4.624972813284271
713607,Mom's Friend 2020,False,['Romance'],ko,19.201,2020-06-05,61,1.0,1,"['Kim Ji-ah', 'Lee Eun-mi', 'Han Seok-bong', 'Min Do-yoon']",Kim Hwan,['softcore'],2020,1,Romance,4,Kim Ji-ah,1.0,0.6931471805599453,3.0057321081323245,4.127134385045092
470878,I Can Only Imagine,False,"['Music', 'Drama']",en,19.201,2018-02-14,110,7.475,432,"['J. Michael Finley', 'Dennis Quaid', 'Cloris Leachman', 'Brody Rose']",Jon Erwin,[],2018,2,Music,4,J. Michael Finley,7.5,6.07073772800249,3.0057321081323245,4.709530201312334
340442,Pilgrimage,False,"['Action', 'Adventure', 'Drama']",en,19.198,2017-04-23,96,5.934,257,"['Tom Holland', 'Richard Armitage', 'Jon Bernthal', 'Stanley Weber']",Brendan Muldowney,"['monk', 'ireland', '13th century']",2017,3,Action,4,Tom Holland,5.9,5.552959584921617,3.005583589604365,4.574710978503383
963765,Strange Way of Life,False,"['Drama', 'Western', 'Romance']",es,19.194,2023-05-26,31,6.4,186,"['Ethan Hawke', 'Pedro Pascal', 'Jason Fernández', 'José Condessa']",Pedro Almodóvar,"['sheriff', 'reunion', 'murder', 'desert', 'cowboy', 'lgbt', 'reunited friends', 'almería, spain', 'father son relationship', 'gay theme', 'short film']",2023,3,Drama,4,Ethan Hawke,6.4,5.231108616854587,3.0053855305821293,3.4657359027997265
587092,Unicorn Wars,False,"['Action', 'Animation', 'Comedy', 'Fantasy', 'Horror', 'War']",es,19.185,2022-10-21,93,7.307,106,"['Jon Goiri', 'Jaione Insausti', 'Ramón Barea', 'Txema Regalado']",Alberto Vázquez,"['gore', 'bear', 'psychological thriller', 'adult animation', 'unicorn', 'horrors of war', 'poisoning', 'mother son relationship', 'brother brother relationship', 'acid trip', 'matricide', 'war', 'animation']",2022,6,Action,4,Jon Goiri,7.3,4.672828834461906,3.004939754304904,4.543294782270004
1037644,Battle for Saipan,False,"['War', 'History', 'Action']",en,19.183,2022-11-25,94,5.801,68,"['Casper Van Dien', 'Jeff Fahey', 'Louis Mandylor', 'Jennifer Wenger']",Brandon Slagle,[],2022,3,War,4,Casper Van Dien,5.8,4.23410650459726,3.004840665917982,4.553876891600541
136835,No Good Deed,False,"['Crime', 'Thriller']",en,19.182,2014-09-10,84,5.951,595,"['Idris Elba', 'Taraji P. Henson', 'Leslie Bibb', 'Kate del Castillo']",Sam Miller,"['hostage', 'sadistic', 'parole board', 'escaped convict', 'sociopath', 'serial killer', 'murderer', 'home invasion', 'killer', 'narcissist', 'deadly', 'escaped killer']",2014,2,Crime,4,Idris Elba,6.0,6.39024066706535,3.004791118042337,4.442651256490317
666265,The Amaranth,False,"['Drama', 'Mystery', 'Thriller', 'Science Fiction']",en,19.18,2018-10-26,88,4.9,7,"['Melora Walters', 'Jeffrey DeMunn', 'Christopher Denham', 'Shiva Negar']",Albert Chi,"['husband wife relationship', 'retirement community', 'older husband', 'suspicious wife', 'cult conspiracy', 'virility', 'ageing', 'age change', 'unexpected pregnancy', 'secret cult', 'age transformation', 'harvesting']",2018,4,Drama,4,Melora Walters,4.9,2.0794415416798357,3.004692014925463,4.48863636973214
943221,Evil Eye,False,['Horror'],es,19.161,2022-09-22,100,6.8,214,"['Ofelia Medina', 'Paola Miguel', 'Ivanna Sofia Ferro', 'Samantha Castillo']",Isaac Ezban,[],2022,1,Horror,4,Ofelia Medina,6.8,5.3706380281276624,3.0037500451475743,4.61512051684126
819876,Crimes of the Future,False,"['Drama', 'Science Fiction', 'Horror']",en,19.159,2022-05-25,107,6.15,939,"['Viggo Mortensen', 'Léa Seydoux', 'Scott Speedman', 'Kristen Stewart']",David Cronenberg,"['detective', 'dystopia', 'murder', 'performance art', 'transhumanism', 'surgery', 'shipyard', 'body horror', 'organ harvesting', 'biotech company']",2022,3,Drama,4,Viggo Mortensen,6.2,6.84587987526405,3.0036508387982863,4.68213122712422
739990,Nightbooks,False,"['Fantasy', 'Family', 'Horror']",en,19.159,2021-09-15,103,6.148,347,"['Winslow Fegley', 'Lidya Jewett', 'Krysten Ritter', 'Jill Frappier']",David Yarovesky,"['witch', 'cat', 'held captive', 'child protagonist', 'scary stories']",2021,3,Fantasy,4,Winslow Fegley,6.1,5.8522024797744745,3.0036508387982863,4.6443908991413725
9272,The Good Son,False,"['Thriller', 'Drama', 'Horror']",en,19.153,1993-09-24,87,6.7,884,"['Macaulay Culkin', 'Elijah Wood', 'Wendy Crewson', 'David Morse']",Joseph Ruben,"['parent child relationship', 'sadism', 'psychopath', 'sadistic', 'manipulation', 'deception', 'sociopath', 'murder', 'problem child', 'deceit', 'disbelief', 'lying', 'disbelieving adult', 'psycho', 'nobody believes', 'uncover truth', 'psychopathic']",1993,3,Thriller,4,Macaulay Culkin,6.7,6.785587645007929,3.003353160685352,4.477336814478207
612,Munich,False,"['Drama', 'Action', 'History', 'Thriller']",en,19.152,2005-12-23,164,7.148,2438,"['Eric Bana', 'Daniel Craig', 'Ciarán Hinds', 'Mathieu Kassovitz']",Steven Spielberg,"['hotel room', 'israel', 'mossad', 'assassination', 'paris, france', 'hostage', 'olympic games', '1970s', 'intelligence', 'munich, germany', 'ailul al aswad', 'plo terrorist group', 'bomb constructor', 'baader-meinhof group', 'olympian village', 'revenge', 'terrorism', 'terrorist group', 'graphic violence']",2005,4,Drama,4,Eric Bana,7.1,7.79934339821592,3.003303539050309,5.10594547390058
26662,Detective Conan: The Phantom of Baker Street,False,"['Animation', 'Adventure', 'Mystery']",ja,19.151,2002-04-20,107,7.654,179,"['Minami Takayama', 'Kappei Yamaguchi', 'Wakana Yamazaki', 'Akira Kamiya']",Kenji Kodama,[],2002,3,Animation,4,Minami Takayama,7.7,5.19295685089021,3.003253914952837,4.68213122712422
25472,Merry Madagascar,False,"['Family', 'Animation']",en,19.151,2009-11-16,30,6.5,277,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith']",David Soren,"['amnesia', 'holiday', 'lion', 'hippopotamus', 'giraffe', 'penguin', 'cartoon', 'zebra', 'slapstick comedy', 'madagascar', 'animal', 'lemur', 'christmas', 'talking animal']",2009,2,Family,4,Ben Stiller,6.5,5.627621113690637,3.003253914952837,3.4339872044851463
329833,Zoolander 2,False,"['Comedy', 'Adventure', 'Action']",en,19.15,2016-02-06,100,4.9,2125,"['Ben Stiller', 'Owen Wilson', 'Will Ferrell', 'Penélope Cruz']",Ben Stiller,"['fashion designer', 'sequel', 'fashion', 'male model', 'fashion show', 'modeling', 'fashion model', 'fashionista', 'runway model']",2016,3,Comedy,4,Ben Stiller,4.9,7.661997558901893,3.0032042883926917,4.61512051684126
24226,The Verdict,False,['Drama'],en,19.146,1982-12-08,129,7.464,580,"['Paul Newman', 'Charlotte Rampling', 'Jack Warden', 'James Mason']",Sidney Lumet,"['coma', 'court', 'boston, massachusetts', 'redemption', 'alcoholic', 'courtroom', 'defense attorney', 'pinball machine', 'courtroom drama', 'medical malpractice']",1982,1,Drama,4,Paul Newman,7.5,6.364750756851911,3.0030057575204894,4.867534450455582
1687,Escape from the Planet of the Apes,False,"['Action', 'Science Fiction']",en,19.146,1971-05-20,98,6.32,941,"['Roddy McDowall', 'Kim Hunter', 'Bradford Dillman', 'Natalie Trundy']",Don Taylor,"['spacecraft', 'dystopia', 'pacifism', 'politician', 'sequel', 'cage', 'chimpanzee', 'tease', 'caving']",1971,2,Action,4,Roddy McDowall,6.3,6.848005274576363,3.0030057575204894,4.59511985013459
679057,Bosomy Tae-hee,False,['Romance'],ko,19.145,2020-02-27,79,6.5,4,"['Tae Hee', 'Lee Soo', 'Jung In', 'Jo Yong-bok']",Lee Dong-Joon,['softcore'],2020,1,Romance,4,Tae Hee,6.5,1.6094379124341003,3.0029561186433105,4.382026634673881
787310,Survive the Game,False,"['Action', 'Thriller', 'Crime']",en,19.143,2021-10-08,97,5.5,160,"['Chad Michael Murray', 'Swen Temmel', 'Bruce Willis', 'Michael Sirow']",James Cullen Bressack,[],2021,3,Action,4,Chad Michael Murray,5.5,5.081404364984463,3.002856833496287,4.584967478670572
475215,Mirai,False,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Drama']",ja,19.143,2018-06-16,98,7.168,731,"['Moka Kamishiraishi', 'Haru Kuroki', 'Gen Hoshino', 'Kumiko Aso']",Mamoru Hosoda,"['time travel', 'family relationships', 'train', 'adult animation', 'railway station', 'anime']",2018,5,Animation,4,Moka Kamishiraishi,7.2,6.595780513961311,3.002856833496287,4.59511985013459
4614,The Sum of All Fears,False,"['Thriller', 'Action', 'Drama']",en,19.139,2002-05-31,124,6.4,1606,"['Ben Affleck', 'Morgan Freeman', 'James Cromwell', 'Liev Schreiber']",Phil Alden Robinson,"['cia', 'usa president', 'based on novel or book', 'atomic bomb', 'spy', 'cold war', 'intelligence', 'chechnya', 'intelligence agency', 'nuclear explosion', 'terrorism', 'jack ryan', 'ex military', 'russian president', 'baltimore, maryland', 'cia analyst', 'intelligence analyst', 'arms inspection', 'imminent threat']",2002,3,Thriller,4,Ben Affleck,6.4,7.382124365737512,3.0026582336247243,4.8283137373023015
50839,Margin Call,False,"['Thriller', 'Drama']",en,19.134,2011-02-11,107,6.851,1649,"['Kevin Spacey', 'Zachary Quinto', 'Simon Baker', 'Paul Bettany']",J.C. Chandor,"['capitalism', 'brokerage', 'wall street', 'economics', 'downsizing', 'financial crisis', 'stock market', 'stock market crash', 'investment', 'investment banker']",2011,2,Thriller,4,Kevin Spacey,6.9,7.408530566894626,3.0024099283072316,4.68213122712422
452773,"Tad, the Lost Explorer, and the Secret of King Midas",False,"['Animation', 'Adventure', 'Comedy', 'Family']",es,19.131,2017-03-25,85,6.7,376,"['Óscar Barberán', 'Michelle Jenner', 'Adriana Ugarte', 'Luis Posada']",Enrique Gato,"['parrot', 'turkey', 'dog', 'explorer', 'granada, spain', 'construction worker', 'king midas']",2017,4,Animation,4,Óscar Barberán,6.7,5.932245187448011,3.0022609155166915,4.454347296253507
73881,Thawing Out,False,"['Comedy', 'Drama']",fr,19.125,2009-01-31,27,5.971,34,"['Marc Beffa', 'Géraldine Martineau', 'Zazon Castro', 'Lauren Chini']",Jean-Julien Chervier,"['nudist camp', 'shyness', 'coming of age', 'nudism', 'first love', 'mushrooms', 'naturism', 'short film']",2009,2,Comedy,4,Marc Beffa,6.0,3.5553480614894135,3.001962823304627,3.332204510175204
20196,Mac and Me,False,"['Family', 'Fantasy', 'Science Fiction', 'Adventure']",en,19.124,1988-08-12,95,4.411,224,"['Jade Calegory', 'Lauren Stanley', 'Christine Ebersole', 'Jonathan Ward']",Stewart Raffill,"['nasa', 'product placement', 'extraterrestrial']",1988,4,Family,4,Jade Calegory,4.4,5.41610040220442,3.0019131326290722,4.564348191467836
10426,Friday After Next,False,['Comedy'],en,19.124,2002-11-22,85,6.3,378,"['Ice Cube', 'Mike Epps', 'John Witherspoon', 'K.D. Aubert']",Marcus Raboy,"['robbery', 'guard', 'shopping mall', 'thief', 'drugs', 'security guard', 'christmas', 'christmas eve']",2002,1,Comedy,4,Ice Cube,6.3,5.937536205082426,3.0019131326290722,4.454347296253507
340837,A Cure for Wellness,False,"['Horror', 'Mystery', 'Science Fiction']",en,19.119,2017-02-15,146,6.335,3649,"['Dane DeHaan', 'Jason Isaacs', 'Mia Goth', 'Harry Groener']",Gore Verbinski,"['darkness', 'therapist', 'switzerland', 'mountain', 'wellness', 'employee', 'health', 'patient', 'spa', 'drugs', 'remote', 'swiss alps', 'treatment', 'cure', 'accident', 'wellness center', 'institute', 'incertitude']",2017,3,Horror,4,Dane DeHaan,6.3,8.202482446576537,3.0016646422070994,4.990432586778736
146203,The Last Exorcism Part II,False,"['Horror', 'Thriller']",en,19.118,2013-02-28,88,4.641,505,"['Ashley Bell', 'Julia Garner', 'Andrew Sensenig', 'Spencer Treat Clark']",Ed Gass-Donnelly,"['sequel', 'found footage', 'supernatural horror']",2013,2,Horror,4,Ashley Bell,4.6,6.226536669287466,3.0016149367121465,4.48863636973214
12211,Highlander: Endgame,False,"['Action', 'Adventure', 'Fantasy']",en,19.117,2000-09-01,87,4.805,380,"['Christophe Lambert', 'Adrian Paul', 'Bruce Payne', 'Lisa Barbuscia']",Douglas Aarniokoski,"['new york city', 'martial arts', 'immortality', 'loss of loved one', 'antiquary', 'loss of powers', 'sword fight', 'fictional war', 'dark fantasy', 'warrior', 'action hero', 'sword and sorcery', 'supernatural power', 'good versus evil']",2000,3,Action,4,Christophe Lambert,4.8,5.942799375126701,3.001565228746435,4.477336814478207
602302,Recalled,False,"['Mystery', 'Thriller']",ko,19.114,2021-04-21,99,6.9,75,"['Seo Yea-ji', 'Kim Kang-woo', 'Sung Hyuk', 'Park Sang-wook']",Seo Yu-min,[],2021,2,Mystery,4,Seo Yea-ji,6.9,4.330733340286331,3.0014160900222886,4.605170185988092
10619,Once Upon a Time in China III,False,['Action'],cn,19.107,1993-02-11,112,6.4,174,"['Jet Li', 'Rosamund Kwan', 'Max Mok Siu-Chung', 'Xinxin Xiong']",Tsui Hark,"['martial arts', 'kung fu', 'china', 'colonisation', 'martial arts master', 'colonialism', 'kung fu master', 'wong fei hung']",1993,1,Action,4,Jet Li,6.4,5.1647859739235145,3.00106801314351,4.727387818712341
11652,Invincible,False,"['Drama', 'History']",en,19.106,2006-08-25,105,6.983,869,"['Mark Wahlberg', 'Greg Kinnear', 'Elizabeth Banks', 'Kevin Conway']",Ericson Core,"['philadelphia, pennsylvania', 'advancement', 'sports', 'american football', 'bad luck']",2006,2,Drama,4,Mark Wahlberg,7.0,6.76849321164863,3.0010182779832286,4.663439094112067
578189,Black and Blue,False,"['Action', 'Crime', 'Drama', 'Thriller']",en,19.104,2019-10-25,109,6.76,782,"['Naomie Harris', 'Tyrese Gibson', 'Frank Grillo', 'Mike Colter']",Deon Taylor,"['police', 'new orleans, louisiana', 'detroit, michigan', 'rookie cop']",2019,4,Action,4,Naomie Harris,6.8,6.663132695990803,3.000918800241291,4.700480365792417
64689,Killing Them Softly,False,"['Crime', 'Thriller']",en,19.104,2012-07-30,97,6.052,2029,"['Brad Pitt', 'Scoot McNairy', 'Ben Mendelsohn', 'James Gandolfini']",Andrew Dominik,"['hotel', 'robbery', 'based on novel or book', 'poker', 'hitman', 'gambling', 'gangster', 'junkie', 'cynicism', 'alcoholism', 'economy', 'murder', 'hit', 'mobster', 'organized crime', 'brutality', 'drugs', 'criminal', 'ex-con', 'neo-noir', 'bar', 'violence']",2012,2,Crime,4,Brad Pitt,6.1,7.615791072035833,3.000918800241291,4.584967478670572
10952,New Jack City,False,"['Thriller', 'Crime', 'Drama']",en,19.102,1991-03-08,97,6.577,488,"['Wesley Snipes', 'Ice-T', 'Allen Payne', 'Chris Rock']",Mario Van Peebles,"['drug dealer', 'new york city', 'street gang', 'undercover agent', 'heroin', 'ghetto', 'gang leader', 'cop', 'crack', 'drugs']",1991,3,Thriller,4,Wesley Snipes,6.6,6.192362489474872,3.000819312602548,4.584967478670572
11661,Joyeux Noel,False,"['Drama', 'War', 'Romance', 'History']",fr,19.1,2005-11-09,116,7.412,819,"['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Gary Lewis']",Christian Carion,"['world war i', 'based on true story', 'truce', 'opera singer', 'christmas', '1910s', 'trench warfare', ""no man's land"", 'christmas eve']",2005,4,Drama,4,Diane Kruger,7.4,6.709304340258298,3.0007198150650303,4.762173934797756
31947,King Kong Lives,False,"['Fantasy', 'Action', 'Adventure']",en,19.094,1986-12-16,105,5.1,195,"['Linda Hamilton', 'Brian Kerwin', 'John Ashton', 'Peter Michael Goetz']",John Guillermin,"['pregnancy', 'sequel', 'animal abuse', 'giant animal', 'military', 'body torn apart', 'heart transplant', 'artificial heart', 'giant ape', 'eaten by animal', 'hunters', 'king kong']",1986,3,Fantasy,4,Linda Hamilton,5.1,5.278114659230517,3.000421263040123,4.663439094112067
10153,Sphere,False,"['Science Fiction', 'Mystery', 'Thriller', 'Horror']",en,19.092,1998-02-13,134,6.098,1513,"['Dustin Hoffman', 'Sharon Stone', 'Samuel L. Jackson', 'Peter Coyote']",Barry Levinson,"['space marine', 'ocean', 'extraterrestrial technology', 'paranoia', 'alien', 'psychologist', 'ocean floor', 'deepsea', 'spaceship crash']",1998,4,Science Fiction,4,Dustin Hoffman,6.1,7.322510433997394,3.0003217258877983,4.90527477843843
327753,My Mother's Friend,False,['Comedy'],it,19.091,1975-03-05,95,4.714,7,"['Barbara Bouchet', 'Carmen Villani', 'Raúl Martínez', 'Alex Serra']",Mauro Ivaldi,"['italy', 'crush', 'horny', 'hot girl']",1975,1,Comedy,4,Barbara Bouchet,4.7,2.0794415416798357,3.0002719535960227,4.564348191467836
11845,Intimacy,False,"['Romance', 'Drama', 'Fantasy']",en,19.089,2001-01-20,119,6.3,483,"['Sian Reeves', 'Kerry Fox', 'Mark Rylance', 'Timothy Spall']",Patrice Chéreau,"['hotel room', 'bartender', 'new french extremism']",2001,3,Romance,4,Sian Reeves,6.3,6.182084906716632,3.0001724015800124,4.787491742782046
984,Dirty Harry,False,"['Action', 'Crime', 'Thriller']",en,19.089,1971-12-22,102,7.463,2282,"['Clint Eastwood', 'Harry Guardino', 'Reni Santoni', 'John Vernon']",Don Siegel,"['sniper', 'police', 'ambush', 'chase', 'ransom', 'san francisco, california', 'kidnapping', 'psychopath', 'detective', 'mayor', 'investigation', 'assault', 'swimming pool', 'beating', 'serial killer', 'gunfight', 'maniac', 'school bus', 'revolver', 'neo-noir']",1971,3,Action,4,Clint Eastwood,7.5,7.733245646529795,3.0001724015800124,4.634728988229636
19084,Johnson Family Vacation,False,"['Comedy', 'Family']",en,19.087,2004-04-07,97,5.457,173,"['Cedric the Entertainer', 'Vanessa Williams', 'Solange', 'Shad Moss']",Christopher Erskin,[],2004,2,Comedy,4,Cedric the Entertainer,5.5,5.159055299214529,3.000072839652411,4.584967478670572
19840,"I Love You, Beth Cooper",False,"['Comedy', 'Romance']",en,19.081,2009-07-10,102,5.953,819,"['Hayden Panettiere', 'Paul Rust', 'Jack Carpenter', 'Lauren London']",Chris Columbus,"['virgin', 'high school', 'based on novel or book', 'cheerleader', 'graduation', 'aspen', 'friends', 'in the closet', 'popular girl', 'based on young adult novel']",2009,2,Comedy,4,Hayden Panettiere,6.0,6.709304340258298,2.9997740943803226,4.634728988229636
301337,Downsizing,False,"['Drama', 'Science Fiction']",en,19.08,2017-12-22,135,5.336,3588,"['Matt Damon', 'Christoph Waltz', 'Hong Chau', 'Kristen Wiig']",Alexander Payne,"['future', 'computer', 'therapist', 'married couple', 'shrinking', 'crowd', 'caucasian', 'pc', 'procedure']",2017,2,Drama,4,Matt Damon,5.3,8.185628891147607,2.9997242948235283,4.912654885736052
69,Walk the Line,False,"['Drama', 'Music', 'Romance']",en,19.075,2005-09-13,136,7.495,2690,"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']",James Mangold,"['prison', 'adultery', 'concert', 'music record', 'country music', 'guitar', 'germany', 'loss of loved one', 'marriage', 'single', 'accident', '1960s', 'biographical']",2005,3,Drama,4,Joaquin Phoenix,7.5,7.897668150726906,2.9994752598328254,4.919980925828125
1791,The Piano Teacher,False,"['Drama', 'Romance']",fr,19.074,2001-09-05,131,7.3,1018,"['Isabelle Huppert', 'Annie Girardot', 'Benoît Magimel', 'Susanne Lothar']",Michael Haneke,"['mother', 'concert', 'based on novel or book', 'fetish', 'masochism', 'victim', 'piano lessons', 'teacher', 'love', 'pianist', 'attraction', 'desire', 'submissive', 'voyeur', 'domineering']",2001,2,Drama,4,Isabelle Huppert,7.3,6.926577033222725,2.9994254453916085,4.882801922586371
481836,Two Mothers,False,"['Drama', 'Romance']",ko,19.072,2017-08-01,80,5.0,3,"['Baek Se-ri', 'Song In-ho', 'Lee Yoo-chan', 'Park Hyun-jung']",Lee Do-si,"['mother', 'softcore']",2017,2,Drama,4,Baek Se-ri,5.0,1.3862943611198906,2.9993258090641213,4.394449154672439
554230,The Lost Daughter,False,['Drama'],en,19.068,2021-12-16,122,6.567,852,"['Olivia Colman', 'Jessie Buckley', 'Dakota Johnson', 'Ed Harris']",Maggie Gyllenhaal,"['daughter', 'mother', 'beach', 'based on novel or book', 'greece', 'vacation', 'doll', 'motherhood', 'woman director']",2021,1,Drama,4,Olivia Colman,6.6,6.748759547491679,2.9991265066220065,4.812184355372417
892530,Julia(s),False,"['Drama', 'Comedy']",fr,19.065,2022-12-21,120,7.1,66,"['Lou de Laâge', 'Raphaël Personnaz', 'Grégory Gadebois', 'Denis Podalydès']",Olivier Treiner,[],2022,2,Drama,4,Lou de Laâge,7.1,4.204692619390966,2.9989770037188803,4.795790545596741
698948,Thirteen Lives,False,"['Drama', 'Thriller']",en,19.064,2022-07-18,147,7.907,1110,"['Viggo Mortensen', 'Colin Farrell', 'Joel Edgerton', 'Tom Bateman']",Ron Howard,"['rescue', 'cave', 'thailand', 'rescue mission', 'based on true story', 'cave diving']",2022,2,Drama,4,Viggo Mortensen,7.9,7.01301578963963,2.99892716445051,4.997212273764115
354861,Father Figures,False,['Comedy'],en,19.061,2017-12-21,125,5.805,588,"['Owen Wilson', 'Ed Helms', 'J.K. Simmons', 'Katt Williams']",Lawrence Sher,"['florida', 'hitchhiker', 'twins', 'entrepreneur', 'divorced man', 'estranged brother', 'search for father', 'father son relationship', 'mother son relationship', 'brother brother relationship', 'secret', 'new york', 'proctologist', ""mother's wedding"", 'worcester, massachusetts']",2017,1,Comedy,4,Owen Wilson,5.8,6.3784261836515865,2.998777631739951,4.836281906951478
508763,A Dog's Way Home,False,"['Drama', 'Adventure', 'Family']",en,19.059,2019-01-10,96,7.353,1040,"['Ashley Judd', 'Jonah Hauer-King', 'Edward James Olmos', 'Alexandra Shipp']",Charles Martin Smith,"['based on novel or book', 'new mexico', 'homelessness', 'colorado', 'based on true story', 'pitbull', 'dog', 'veteran', 'avalanche', 'pets', 'pet owner', 'animal control']",2019,3,Drama,4,Ashley Judd,7.4,6.947937068614969,2.9986779308425606,4.574710978503383
3050,Doctor Dolittle,False,"['Comedy', 'Family', 'Fantasy']",en,19.059,1998-06-26,85,5.684,2894,"['Eddie Murphy', 'Ossie Davis', 'Oliver Platt', 'Peter Boyle']",Betty Thomas,"['based on novel or book', 'tiger', 'san francisco, california', 'veterinarian', 'monkey', 'dog', 'talking to animals', 'woman director', 'father son relationship', 'father daughter relationship']",1998,3,Comedy,4,Eddie Murphy,5.7,7.970740390007095,2.9986779308425606,4.454347296253507
664236,Extinct,False,"['Animation', 'Comedy', 'Family', 'Adventure']",en,19.056,2021-02-11,85,6.341,154,"['Adam Devine', 'Rachel Bloom', 'Zazie Beetz', 'Ken Jeong']",David Silverman,"['time travel', 'extinct animals']",2021,4,Animation,4,Adam Devine,6.3,5.043425116919247,2.9985283608559925,4.454347296253507
11319,The Rescuers,False,"['Fantasy', 'Family', 'Animation', 'Adventure']",en,19.056,1977-06-22,78,6.8,2352,"['Bob Newhart', 'Eva Gabor', 'Geraldine Page', 'Joe Flynn']",Wolfgang Reitherman,"['rescue', 'kidnapping', 'mouse', 'rescue mission', 'baby-snatching', 'bottle', 'energy', 'mole', 'cartoon mouse', 'tide']",1977,4,Fantasy,4,Bob Newhart,6.8,7.763446388727362,2.9985283608559925,4.3694478524670215
246403,Tusk,False,"['Comedy', 'Horror']",en,19.047,2014-09-19,102,5.47,1292,"['Justin Long', 'Michael Parks', 'Génesis Rodríguez', 'Haley Joel Osment']",Kevin Smith,"['canada', 'obsession', 'interview', 'deception', 'walrus', 'mysterious man', 'disfigurement', 'podcaster', 'abduction', 'turned into animal']",2014,2,Comedy,4,Justin Long,5.5,7.164720378771857,2.9980795166223393,4.634728988229636
505283,My Cousin Sister,False,"['Romance', 'Drama']",ko,19.044,2019-06-03,59,3.0,1,"['Ahn So-hee', 'Min Do-yoon', 'Kang Min-woo', 'Yoo Hae-na']",Yoon Joong-boo,['softcore'],2019,2,Romance,4,Ahn So-hee,3.0,0.6931471805599453,2.9979298570974784,4.0943445622221
11127,Starship Troopers 3: Marauder,False,"['Adventure', 'Science Fiction', 'Action']",en,19.041,2008-07-19,105,4.8,468,"['Casper Van Dien', 'Jolene Blalock', 'Stephen Hogan', 'Boris Kodjoe']",Edward Neumeier,"['space marine', 'starship', 'creature', 'marauder']",2008,3,Adventure,4,Casper Van Dien,4.8,6.150602768446279,2.9977801751712914,4.663439094112067
400106,Bright,False,"['Fantasy', 'Action', 'Thriller']",en,19.039,2017-12-22,117,6.149,5396,"['Will Smith', 'Joel Edgerton', 'Lucy Fry', 'Noomi Rapace']",David Ayer,"['police', 'orcs', 'elves', 'magic', 'fairy', 'los angeles, california']",2017,3,Fantasy,4,Will Smith,6.1,8.593598522618644,2.997680374772007,4.770684624465665
16296,Killer Klowns from Outer Space,False,"['Comedy', 'Horror', 'Science Fiction']",en,19.039,1988-05-27,88,6.448,881,"['Grant Cramer', 'Suzanne Snyder', 'John Allen Nelson', 'John Vernon']",Stephen Chiodo,"['clown', 'circus tent', 'ice cream truck', 'lovers lane', 'shadow puppet', 'net', 'drinking straw', 'evil clown']",1988,3,Comedy,4,Grant Cramer,6.4,6.782192056006791,2.997680374772007,4.48863636973214
8348,Thunderbolt and Lightfoot,False,"['Crime', 'Comedy', 'Action']",en,19.039,1974-05-23,115,6.718,483,"['Clint Eastwood', 'Jeff Bridges', 'Geoffrey Lewis', 'Catherine Bach']",Michael Cimino,"['friendship', 'police', 'road trip', 'outlaw', 'full frontal female nudity', 'hairy vagina']",1974,3,Crime,4,Clint Eastwood,6.7,6.182084906716632,2.997680374772007,4.7535901911063645
11653,The Myth,False,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",zh,19.036,2005-05-11,118,6.317,336,"['Jackie Chan', 'Kim Hee-seon', 'Tony Leung Ka-fai', 'Shao Bing']",Stanley Tong,"['great wall of china', 'elixir of life', 'ancient manuscript', 'surgical stitches', 'holy man', 'exotic locale', 'terracotta army']",2005,5,Action,4,Jackie Chan,6.3,5.820082930352362,2.9975306554953702,4.77912349311153
302945,Love Affair,False,"['Drama', 'Romance']",ko,19.035,2014-10-30,91,5.816,19,"['Han Se-Ah', 'Jeon Ju-ho', 'Jung Wook', 'Park Eun-young']",Kim Jung-hwan,"['eroticism', 'love affair']",2014,2,Drama,4,Han Se-Ah,5.8,2.995732273553991,2.997480744088108,4.5217885770490405
228203,"McFarland, USA",False,"['Drama', 'Family']",en,19.03,2015-02-20,128,7.448,763,"['Kevin Costner', 'Ramiro Rodriguez', 'Maria Bello', 'Johnny Ortiz']",Niki Caro,"['small town', 'california', 'coach', 'championship', 'woman director', 'track and field']",2015,2,Drama,4,Kevin Costner,7.4,6.638567789166521,2.997231149677727,4.859812404361672
